Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
MENDOZA,Luján de Cuyo,Luján de Cuyo,82615,1,1,1,1,0,1,1,1,1,50063090.0,-33.0328665626243,-68.8912066261393
MENDOZA,Luján de Cuyo,MAYOR DRUMMOND,0,0,0,0,1,0,1,0,1,1,50063060.0,-33.0038391611615,-68.8612966964436
MENDOZA,Luján de Cuyo,Perdriel,8531,1,0,1,1,0,1,1,1,0,50063100.0,-33.0690096392441,-68.8986010698045
MENDOZA,Luján de Cuyo,Piedras Blancas,0,0,0,0,0,0,0,0,0,0,50063050.0,-33.0198804741995,-69.3030036808918
MENDOZA,Luján de Cuyo,Potrerillos,292,0,0,0,1,1,1,1,1,1,50063110.0,-32.945486814506,-69.2086449063504
MENDOZA,Luján de Cuyo,Ugarteche,4561,0,0,0,1,0,1,1,1,1,50063120.0,-33.2109451573216,-68.8972088041994
MENDOZA,Luján de Cuyo,Valle Del Sol,0,0,0,0,0,0,0,0,0,0,50063050.0,-33.0174255607471,-69.2972914626044
MENDOZA,Luján de Cuyo,Villa El Refugio,0,0,0,0,0,0,0,0,0,0,50063050.0,-32.9975296309707,-69.317680250878
MENDOZA,Luján de Cuyo,VISTALBA,0,0,0,0,1,0,1,0,1,1,50063060.0,-33.0237918976098,-68.9247432402669
MENDOZA,Maipú,Barrancas,194,0,0,0,0,0,1,1,1,1,50070010.0,-33.0833355400244,-68.7343792557021
MENDOZA,Maipú,Barrio Jesús de Nazaret,399,0,0,0,0,0,1,0,0,0,50070020.0,-33.0103244179699,-68.7265920537237
BUENOS AIRES,Adolfo Alsina,Esteban Agustín Gascón,104,0,0,0,1,0,0,1,0,0,6007050.0,-37.4544378016288,-63.2565950033782
BUENOS AIRES,Adolfo Alsina,La Pala,27,0,0,0,0,0,0,0,0,0,6007060.0,-36.6613400852941,-63.3661281675236
BUENOS AIRES,Adolfo Alsina,Maza,1748,0,0,0,1,1,1,1,1,1,6007070.0,-36.7999468137731,-63.3385151506224
BUENOS AIRES,Adolfo Alsina,Rivera,3217,0,0,0,1,0,0,1,0,1,6007080.0,-37.1583546113813,-63.2442194943605
BUENOS AIRES,Adolfo Alsina,Thames,0,0,0,0,0,0,0,0,0,0,6007010.0,-36.9291655620507,-63.2957265324881
BUENOS AIRES,Adolfo Alsina,Villa Margarita,0,0,0,0,0,0,0,0,0,0,6007100.0,-37.4600992847959,-63.2405658599852
BUENOS AIRES,Adolfo Alsina,Yutuyaco,16,0,0,0,0,0,0,0,0,0,6007110.0,-36.9884309445004,-63.133808887439
BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves (Est. Chaves),9066,1,0,1,1,0,1,1,1,1,6014010.0,-38.0333995087596,-60.1003341740637
BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma,1625,0,0,0,1,0,1,1,1,1,6014020.0,-37.9635021758562,-60.415659383962
BUENOS AIRES,Adolfo Gonzales Chaves,Juan E. Barra,212,0,0,0,0,0,1,1,0,0,6014030.0,-37.8233871716044,-60.484639770555
BUENOS AIRES,Adolfo Gonzales Chaves,Vásquez,43,0,0,0,0,0,1,1,1,1,6014040.0,-38.1766861391835,-60.1708487303777
BUENOS AIRES,Alberti,Alberti (Est. Andrés Vaccarezza),8260,1,0,1,1,0,1,1,1,1,6021010.0,-35.0330734347841,-60.2806197287099
BUENOS AIRES,Alberti,Coronel Seguí,146,0,0,0,0,0,0,0,0,0,6021020.0,-34.8681189984321,-60.3939708823404
BUENOS AIRES,Alberti,Mechita,412,1,0,0,0,0,0,0,1,1,6021030.0,-35.068013673391,-60.4025971632697
BUENOS AIRES,Alberti,Pla,192,0,0,0,0,0,0,1,0,0,6021040.0,-35.1243819752343,-60.2200612615259
BUENOS AIRES,Alberti,Villa Grisolía (Est. Achupallas),112,0,0,0,0,0,0,0,1,1,6021050.0,-35.1096178332808,-60.070551324606
BUENOS AIRES,Alberti,Villa María,24,0,0,0,0,0,0,0,0,0,6021060.0,-34.8881255447686,-60.3469385614883
BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,7165,0,0,0,0,0,1,0,1,1,6134030.0,-34.9364563092157,-58.6143957995956
BUENOS AIRES,Cañuelas,Barrio El Taladro,155,0,0,0,1,0,0,0,0,1,6134020.0,-35.0742486164225,-58.8632420603475
BUENOS AIRES,Cañuelas,Cañuelas,29974,1,1,1,1,1,1,1,1,1,6134030.0,-35.0527140350539,-58.7583856965375
BUENOS AIRES,Cañuelas,Gobernador Udaondo,330,0,0,0,1,0,1,0,0,1,6134040.0,-35.3003271130454,-58.5943053657455
BUENOS AIRES,Cañuelas,Máximo Paz,7165,0,1,0,1,0,1,0,0,0,6134050.0,-34.9364563092157,-58.6143957995956
BUENOS AIRES,Cañuelas,Santa Rosa,5297,0,0,0,0,1,1,0,1,1,6134060.0,-34.9611839371811,-58.7308918275978
BUENOS AIRES,Cañuelas,Uribelarrea,1282,1,0,0,1,0,1,1,1,1,6134070.0,-35.1227364407356,-58.8904871463421
BUENOS AIRES,Cañuelas,Vicente Casares,787,1,0,1,0,0,1,1,1,1,6134080.0,-34.9653526702416,-58.6504979594296
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,13088,1,1,0,1,0,1,1,1,1,6140010.0,-34.1723674255219,-59.789349139091
BUENOS AIRES,Capitán Sarmiento,La Luisa,230,0,0,0,0,0,1,0,0,0,6140020.0,-34.1285572110784,-59.9240058312679
BUENOS AIRES,Carlos Casares,Bellocq,542,0,0,1,0,0,0,1,0,0,6147010.0,-35.9189705554631,-61.5312630222769
BUENOS AIRES,Carlos Casares,Cadret,214,0,0,0,0,0,1,1,0,0,6147020.0,-35.7727531397053,-61.3353879836968
BUENOS AIRES,Carmen de Areco,Pueblo Gouin,122,0,0,0,0,0,1,0,0,0,6161020.0,-34.4951191416005,-59.8029737383366
BUENOS AIRES,General Rodríguez,General Rodríguez,85315,1,1,1,1,1,1,1,1,1,6364030.0,-34.6079239021063,-58.950282039134
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,421,0,0,1,1,0,1,1,0,1,6371010.0,-34.5673433766504,-58.5843112459936
BUENOS AIRES,General San Martín,Billinghurst,19664,1,1,0,1,0,0,1,1,1,6371010.0,-34.5751071711249,-58.5745828938046
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,29180,1,1,0,1,1,1,1,1,1,6371010.0,-34.5796986848297,-58.5420144816587
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,63479,0,1,0,0,0,0,1,1,1,6371010.0,-34.5416520781805,-58.5959093634496
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,1265,0,1,0,0,0,0,0,1,1,6371010.0,-34.5646397095177,-58.5922548425316
BUENOS AIRES,General San Martín,Villa Ayacucho,3939,0,1,0,1,0,0,0,1,1,6371010.0,-34.5904132636755,-58.5530430923958
BUENOS AIRES,General San Martín,Villa Ballester,36272,1,1,1,1,0,1,1,1,1,6371010.0,-34.5422846822324,-58.5583177179822
MENDOZA,Malargüe,Bardas Blancas,0,0,0,0,0,0,0,1,0,1,50077010.0,-35.870882529299,-69.8066780720987
BUENOS AIRES,Pergamino,Rancagua,695,1,0,0,1,0,0,1,0,1,6623120.0,-34.0303722475767,-60.5042327001336
BUENOS AIRES,Pergamino,Villa Angélica (Est. El Socorro),1144,0,1,0,0,0,0,0,1,1,6623130.0,-33.6647037443081,-60.7084372635626
BUENOS AIRES,Pergamino,Villa San José,145,0,0,0,1,0,0,1,0,0,6623140.0,-34.0906695795004,-60.4162716627136
BUENOS AIRES,Pila,Casalins,66,0,0,0,0,0,1,0,1,0,6630010.0,-36.3181419923689,-58.5525025522873
BUENOS AIRES,Pila,Pila,2502,0,0,1,1,0,1,1,1,1,6630020.0,-36.0014746137723,-58.1427778873885
BUENOS AIRES,Pilar,Barrio Parque Almirante Irizar (Ap. Kilómetro 61),0,0,0,0,0,0,0,0,1,1,6638040.0,-34.4220055807037,-58.9528378824193
BUENOS AIRES,Pilar,Club de Campo Larena - Los Quinchos,0,0,0,0,0,0,0,0,0,1,6638040.0,-34.3911412682883,-59.0007332098308
BUENOS AIRES,Pilar,Country Club El Jagüel,0,0,0,0,0,0,0,0,1,1,6638040.0,-34.4,-59.0219
BUENOS AIRES,Pilar,Del Viso,41437,1,1,0,1,0,1,1,1,1,6638040.0,-34.4494009456502,-58.8009119728306
BUENOS AIRES,Pilar,Fátima,4923,1,1,0,1,0,1,1,1,1,6638040.0,-34.4072575836787,-58.974691291144
BUENOS AIRES,Pilar,La Lonja,12451,1,1,0,1,0,1,1,1,1,6638040.0,-34.4448149403448,-58.8393730861805
CABA,COMUNA 12,VILLA URQUIZA,91563,1,1,1,1,1,1,1,1,1,2000010.0,-34.5715411303449,-58.4878560596649
CATAMARCA,Fray Mamerto Esquiú,San José,10242,0,0,0,0,0,0,0,1,1,10063040.0,-28.3887321458271,-65.7062701247999
CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas,740,0,0,0,0,1,0,0,0,1,10063050.0,-28.2754665210832,-65.733431477509
CATAMARCA,La Paz,Casa de Piedra,251,0,0,0,0,0,0,0,0,0,10070010.0,-29.649289010725,-65.5171151597056
CATAMARCA,La Paz,El Aybal,68,0,0,0,0,0,0,0,0,0,10070020.0,-29.1066140404485,-65.339695207396
CATAMARCA,La Paz,El Bañado,123,0,0,0,0,0,0,0,0,0,10070030.0,-29.1832354089391,-65.4161459216901
CATAMARCA,La Paz,El Divisadero,70,0,0,0,0,0,0,1,0,0,10070040.0,-29.1937184157281,-65.4233403523442
CATAMARCA,La Paz,El Quimilo,63,0,0,0,0,0,0,0,0,0,10070050.0,-29.9534214435134,-65.3926406151323
CATAMARCA,La Paz,Esquiú,1019,0,0,0,0,0,0,0,1,1,10070060.0,-29.3790661944991,-65.2898287859815
CATAMARCA,La Paz,Icaño,2104,0,0,0,0,1,0,1,1,1,10070070.0,-28.9308886124085,-65.2902158081112
CATAMARCA,La Paz,La Dorada,218,0,0,0,0,0,0,1,0,0,10070080.0,-29.2804387843954,-65.4766321943102
CABA,COMUNA 13,BELGRANO,126831,1,1,1,1,1,1,1,1,1,2000010.0,-34.5548815240237,-58.4502890947349
CORDOBA,San Justo,Colonia Marina,1153,0,1,0,1,1,1,1,1,1,14140090.0,-31.2485066335845,-62.3639645596989
CORDOBA,San Justo,Colonia Prosperidad,314,0,0,0,0,0,0,1,0,1,14140100.0,-31.6304966252155,-62.3663613505205
CORDOBA,San Justo,Colonia San Bartolomé,1291,0,0,0,0,0,1,1,0,1,14140110.0,-31.528322298444,-62.7244933856141
CORDOBA,San Justo,Colonia San Pedro,106,0,0,0,0,0,0,0,0,0,14140120.0,-30.7836021597954,-61.9175643185455
CORDOBA,San Justo,Colonia Santa María,63,0,0,0,0,0,0,0,0,0,14140130.0,-31.6057747904501,-62.4278882105043
CORDOBA,San Justo,Colonia Valtelina,190,0,0,0,0,0,0,0,0,0,14140140.0,-31.0529548297979,-62.235437860737
CORDOBA,San Justo,Colonia Vignaud,722,1,0,0,1,0,0,1,1,1,14140150.0,-30.8416242298498,-61.9558386203663
CATAMARCA,La Paz,La Guardia,493,0,0,0,0,0,0,0,0,1,10070090.0,-29.5496731497758,-65.4504857993817
CATAMARCA,La Paz,Las Esquinas,136,0,0,0,0,0,0,0,0,0,10070100.0,-28.7644628061471,-65.1120210167305
CATAMARCA,La Paz,Las Palmitas,126,0,0,0,0,0,0,0,0,0,10070110.0,-28.6402396947153,-64.9870716926629
CATAMARCA,La Paz,Quirós,1156,0,0,0,0,0,1,1,0,1,10070120.0,-28.7883056058069,-65.1007302335708
CATAMARCA,La Paz,Ramblones,68,0,0,0,0,0,0,0,0,0,10070130.0,-29.1582844511715,-65.374945475853
CATAMARCA,La Paz,Recreo,11847,1,0,0,1,1,1,1,1,1,10070140.0,-29.2768611237227,-65.0565641552447
CATAMARCA,La Paz,San Antonio,1835,0,0,0,0,0,1,1,1,1,10070150.0,-28.9331053161662,-65.0949655869377
CATAMARCA,Paclín,Amadores,172,0,0,0,0,0,0,0,0,0,10077010.0,-28.2680363798746,-65.6462108146466
CATAMARCA,Paclín,El Rosario,110,0,0,0,0,0,0,0,0,0,10077020.0,-27.9877541032226,-65.688606939529
CATAMARCA,Paclín,La Bajada,97,0,0,0,0,0,0,0,0,0,10077030.0,-28.3920524907261,-65.6282649899935
CATAMARCA,Paclín,La Higuera,236,0,0,0,0,0,0,0,0,0,10077040.0,-27.9352828616507,-65.699367489363
CATAMARCA,Paclín,La Merced,1759,1,0,0,0,1,1,1,0,1,10077050.0,-28.1537649054231,-65.6696062414473
CATAMARCA,Paclín,La Viña,129,0,0,0,0,0,1,0,0,0,10077060.0,-28.044445782746,-65.6079383578395
CATAMARCA,Paclín,Las Lajas,136,0,0,0,0,1,0,0,0,0,10077070.0,-27.826913357423,-65.7401079267206
CATAMARCA,Paclín,Monte Potrero,186,0,0,0,0,0,0,0,1,1,10077080.0,-28.19124607288,-65.670675013192
CATAMARCA,Paclín,Palo Labrado,223,0,0,0,0,0,0,1,0,0,10077090.0,-28.3360934480518,-65.6274299147885
CATAMARCA,Paclín,San Antonio,266,0,0,0,0,1,1,1,0,0,10077100.0,-28.0073083693979,-65.726850392729
CATAMARCA,Paclín,Villa de Balcozna,210,0,0,0,0,0,0,0,0,1,10077110.0,-27.87835755933,-65.7190758944755
CATAMARCA,Pomán,Apoyaco,76,0,0,0,0,0,0,0,0,0,10084010.0,-28.3006337911705,-66.1659791753183
CATAMARCA,Pomán,Colana,478,0,0,0,0,0,0,1,0,0,10084020.0,-28.3432877302321,-66.1222559102194
CATAMARCA,Pomán,Colpes,774,0,0,0,0,0,1,0,0,0,10084030.0,-28.0606503909839,-66.2065039006705
CATAMARCA,Pomán,El Pajonal (Est. Pomán),590,0,0,0,0,0,0,0,0,0,10084040.0,-28.3773148491306,-66.3017092655099
CATAMARCA,Pomán,Joyango,53,0,0,0,0,0,0,1,0,0,10084050.0,-28.0731019653889,-66.1435569766782
BUENOS AIRES,Alberti,Villa Ortiz (Est. Coronel Mom),815,0,0,0,0,0,0,1,1,1,6021070.0,-34.8435329449862,-60.3048498633642
BUENOS AIRES,Almirante Brown,Adrogué,30271,1,1,1,1,1,1,1,1,1,6028010.0,-34.8015580737331,-58.3914677191541
BUENOS AIRES,Almirante Brown,Burzaco,92223,1,1,1,1,1,1,1,1,1,6028010.0,-34.8315415891783,-58.3986874871405
BUENOS AIRES,Almirante Brown,Claypole,44098,1,1,1,1,0,1,1,1,1,6028010.0,-34.8044759080477,-58.3447825531042
BUENOS AIRES,Almirante Brown,Don Orione,46366,0,1,0,0,0,1,0,1,1,6028010.0,-34.8210751643113,-58.3447457989957
BUENOS AIRES,Almirante Brown,Glew,61985,1,1,1,1,0,1,1,1,1,6028010.0,-34.8860114180413,-58.3818301842512
BUENOS AIRES,Almirante Brown,Jose Mármol,43494,0,1,1,1,0,1,1,1,1,6028010.0,-34.7851442510713,-58.3681475603787
BUENOS AIRES,Almirante Brown,Longchamps,51001,1,1,1,1,0,1,1,1,1,6028010.0,-34.8609450255718,-58.3891476922426
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,25844,1,1,1,1,0,1,1,1,1,6028010.0,-34.8189583169642,-58.4235610606239
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,17928,1,1,1,1,0,1,1,1,1,6028010.0,-34.8556895005541,-58.3616465427911
BUENOS AIRES,Almirante Brown,Rafael Calzada,60422,1,1,1,1,0,1,1,1,1,6028010.0,-34.7911367513318,-58.350598184222
BUENOS AIRES,Almirante Brown,San Francisco Solano,30355,1,1,1,1,0,1,1,1,1,6028010.0,-34.7866743578473,-58.3219363521574
BUENOS AIRES,Almirante Brown,San Jose,48151,1,1,1,1,1,1,1,1,1,6028010.0,-34.7673771924196,-58.3432771404358
BUENOS AIRES,La Plata,Lomas de Copello,420,0,0,0,0,0,0,0,0,0,6441040.0,-34.9520385659845,-57.8409385980167
MENDOZA,San Rafael,El Tropezón,462,0,0,0,0,0,0,0,0,0,50105090.0,-34.6856449091453,-68.2855505604444
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,18082,0,1,0,1,0,0,0,1,1,6371010.0,-34.5474839124216,-58.5750972559389
BUENOS AIRES,General San Martín,Villa Libertad,14404,0,1,0,1,0,0,0,1,1,6371010.0,-34.5846960052521,-58.5623334028073
BUENOS AIRES,General San Martín,Villa Lynch,4097,1,1,0,1,0,0,1,1,1,6371010.0,-34.590146441043,-58.5234377223288
BUENOS AIRES,General San Martín,Villa Maipu,25120,1,1,0,1,0,1,1,1,1,6371010.0,-34.5682131696117,-58.5245451491949
BUENOS AIRES,General San Martín,Villa Marqués Alejandro María De Aguado,13440,0,1,0,1,0,0,0,1,1,6371010.0,-34.5551356608044,-58.5383771255925
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,3762,0,1,0,1,0,0,0,1,1,6371010.0,-34.5939487574993,-58.5321739553925
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,4567,0,1,0,1,0,0,0,1,1,6371010.0,-34.5618730613851,-58.5336624494541
BUENOS AIRES,General San Martín,Villa San Andrés,10018,1,1,0,1,0,1,1,1,1,6371010.0,-34.5659932905453,-58.5448069225448
BUENOS AIRES,General San Martín,Villa Yapeyú,3654,0,1,0,1,0,0,0,1,1,6371010.0,-34.5716953020123,-58.5491073994839
BUENOS AIRES,General Viamonte,Baigorrita,1848,1,0,0,0,0,1,1,0,1,6385010.0,-34.7472686783062,-60.9889526585307
BUENOS AIRES,General Viamonte,La Delfina,26,0,0,0,0,0,0,0,0,0,6385020.0,-34.9420471191406,-61.1595687866211
BUENOS AIRES,General Villegas,Villa Saboya,331,0,0,0,0,0,0,1,0,1,6392110.0,-34.4607916334895,-62.649344456796
BUENOS AIRES,General Villegas,Villa Sauze,423,0,0,0,0,0,0,1,0,0,6392120.0,-35.2858298200472,-63.3682055476167
BUENOS AIRES,Guaminí,Arroyo Venado,56,0,0,0,0,0,1,0,0,0,6399010.0,-37.0864662845331,-62.5391482291111
BUENOS AIRES,Guaminí,Casbas,4450,0,0,1,0,0,1,1,1,1,6399020.0,-36.7580953396186,-62.5017754084549
BUENOS AIRES,Guaminí,Garré,1036,0,0,0,1,0,0,1,0,1,6399030.0,-36.5604378772819,-62.5981120377825
BUENOS AIRES,Guaminí,Guaminí,2845,0,0,0,1,0,1,1,1,1,6399040.0,-37.0120881308673,-62.4166857296556
BUENOS AIRES,Guaminí,Laguna Alsina (Est. Bonifacio),1677,1,0,0,1,0,1,1,0,0,6399050.0,-36.80905243808,-62.2451480754422
BUENOS AIRES,Hipólito Yrigoyen,Henderson,8645,1,0,1,0,0,1,1,1,1,6406010.0,-36.2994630370091,-61.7178401805261
BUENOS AIRES,Hipólito Yrigoyen,Herrera Vegas,115,0,0,0,0,0,0,0,0,0,6406020.0,-36.0883254041477,-61.4112500767203
BUENOS AIRES,Hurlingham,Hurlingham,63307,1,1,1,1,0,1,1,1,1,6408010.0,-34.5930931356257,-58.6357209509749
BUENOS AIRES,La Plata,Los Hornos,0,0,1,0,1,0,1,0,1,1,6441030.0,-34.973715513981,-57.9850539062724
BUENOS AIRES,La Plata,Manuel B Gonnet,0,0,1,0,1,0,0,1,1,1,6441030.0,-34.8819511933447,-58.0189915342036
BUENOS AIRES,La Plata,Poblet,0,0,0,0,0,0,0,0,0,0,6441030.0,-35.0604581,-57.9547426
BUENOS AIRES,La Plata,Ringuelet,0,0,1,0,1,0,0,1,1,1,6441030.0,-34.8910544941568,-57.9913781921596
BUENOS AIRES,La Plata,Rufino De Elizalde,0,0,0,0,0,0,0,0,1,1,6441030.0,-34.9710900774179,-57.9524351288235
BUENOS AIRES,La Plata,ruta del sol,0,1,0,0,1,0,0,1,1,1,6441050.0,-34.9437333541431,-58.1732652389706
BUENOS AIRES,La Plata,ruta del sol,2312,1,0,0,1,0,0,1,1,1,6441050.0,-34.9437333541431,-58.1732652389706
BUENOS AIRES,La Plata,Tolosa,0,0,1,0,1,0,0,1,1,1,6441030.0,-34.9007699307169,-57.9821293495972
BUENOS AIRES,La Plata,Transradio,0,0,0,0,0,1,0,0,1,1,6441030.0,-34.8790055541958,-58.081733864461
BUENOS AIRES,La Plata,Villa Elisa,0,0,1,0,1,0,1,1,1,1,6441030.0,-34.8776205187118,-58.0907139194439
BUENOS AIRES,La Plata,Villa Elvira,0,0,1,0,1,0,1,0,1,1,6441030.0,-34.9406437624757,-57.9214984675578
BUENOS AIRES,La Plata,Villa Garibaldi,0,0,0,0,0,0,1,0,0,0,6441030.0,-34.9986517196678,-57.8404966243711
BUENOS AIRES,Pilar,Villa Astolfi,6735,0,1,0,1,0,1,0,1,1,6638040.0,-34.4858983446269,-58.8768335703823
BUENOS AIRES,Pilar,Villa Rosa,23865,1,1,1,1,0,1,1,1,1,6638040.0,-34.4077327133185,-58.8539345779841
BUENOS AIRES,Pilar,Zelaya,3461,1,1,0,0,0,1,1,1,1,6638040.0,-34.3657182841794,-58.893696088678
BUENOS AIRES,Pinamar,Carilo,0,0,1,0,0,0,0,0,1,1,6644010.0,-37.1641593745618,-56.9027914378095
BUENOS AIRES,Pinamar,Ostende,0,0,0,0,0,0,0,0,1,1,6644010.0,-37.1300477581888,-56.8833984697828
BUENOS AIRES,Pinamar,Pinamar,25397,1,1,0,1,1,0,1,1,1,6644010.0,-37.0777448860202,-56.8437227435213
BUENOS AIRES,Pinamar,Valeria Del Mar,0,0,0,0,0,0,0,0,1,1,6644010.0,-37.1445557771803,-56.890291998877
BUENOS AIRES,Presidente Perón,Barrio America Unida,0,0,0,0,0,0,0,0,1,1,6648010.0,-34.886197581853,-58.41733483734
BUENOS AIRES,Presidente Perón,Guernica,80824,1,1,1,1,0,1,1,1,1,6648010.0,-34.9230592108536,-58.3650272662643
BUENOS AIRES,Puán,17 de Agosto,319,0,0,0,0,0,0,1,0,0,6651040.0,-37.9086924428976,-62.9360284730803
CABA,COMUNA 13,COLEGIALES,52551,1,1,1,1,1,1,1,1,1,2000010.0,-34.5746427442082,-58.4509682045183
CHACO,Almirante Brown,Taco Pozo,7813,0,0,0,1,1,0,1,0,1,22007050.0,-25.6156598937138,-63.2692964997065
CHACO,Bermejo,General Vedia,1751,1,0,0,1,1,1,1,0,1,22014010.0,-26.9349378591637,-58.6612848328678
CHACO,Bermejo,Isla del Cerrito,1758,0,0,0,0,1,0,1,0,1,22014020.0,-27.2927852739485,-58.6178377359072
CHACO,Bermejo,La Leonesa,8823,1,0,0,0,0,1,1,1,1,22014030.0,-27.0379596283785,-58.7069377183708
CHACO,Bermejo,Las Palmas,4914,0,0,0,1,1,1,0,1,1,22014040.0,-27.0478975207771,-58.6795739267563
CHACO,Bermejo,Puerto Bermejo Nuevo,1733,0,0,0,1,0,1,1,0,0,22014050.0,-26.9073753724695,-58.5428316633796
CHACO,Libertad,Colonia Popular,191,0,0,0,0,0,1,1,0,1,22077010.0,-27.2759309408353,-59.1523781564389
CHACO,Libertad,Estación General Obligado,31,0,0,0,0,0,0,0,0,0,22077020.0,-27.4128679939929,-59.4201579706051
CHACO,Libertad,Laguna Blanca,547,0,0,0,0,1,1,1,0,0,22077030.0,-27.2572195505018,-59.2340486127892
CHACO,Libertad,Puerto Tirol,8819,1,1,0,1,0,1,1,1,1,22077040.0,-27.3745125614532,-59.0953159917862
CHACO,Libertador General San Martín,Ciervo Petiso,786,0,0,0,0,1,0,0,0,1,22084010.0,-26.5815849580294,-59.6329803967089
CHACO,Libertador General San Martín,General José de San Martín,28124,1,1,0,1,0,1,1,1,1,22084020.0,-26.5340730622708,-59.334711358946
CHACO,Libertador General San Martín,La Eduvigis,392,0,0,0,0,1,0,0,0,1,22084030.0,-26.8374120457599,-59.0641175796047
CHACO,Libertador General San Martín,Laguna Limpia,1207,0,0,0,0,0,1,0,0,1,22084040.0,-26.4967013914467,-59.6799372880349
CHACO,Libertador General San Martín,Pampa Almirón,1278,0,0,0,1,0,1,0,1,1,22084050.0,-26.702247857191,-59.1237850343206
CHACO,Libertador General San Martín,Pampa del Indio,9204,0,0,0,1,1,1,1,1,1,22084060.0,-26.050714758193,-59.9412241077467
CHACO,Libertador General San Martín,Presidencia Roca,4201,0,0,0,1,1,1,1,1,1,22084070.0,-26.1402007626997,-59.5968452905131
CHACO,Libertador General San Martín,Selvas del Río de Oro,606,0,0,0,0,0,0,0,0,1,22084080.0,-26.8044755779716,-58.9585454452623
CHACO,Maipú,Tres Isletas,16976,1,0,0,0,0,1,1,1,1,22091010.0,-26.3378349285309,-60.4299349548752
CHACO,Bermejo,Puerto Bermejo Viejo,86,0,0,0,0,0,0,0,0,1,22014060.0,-26.9285481385672,-58.5063036590574
CHACO,Bermejo,Puerto Eva Perón,609,0,0,0,1,1,1,0,0,1,22014070.0,-26.661480092829,-58.6355818176747
CHACO,Chacabuco,Charata,26497,1,0,0,1,1,1,1,1,1,22028010.0,-27.2200458502784,-61.1915854495204
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,89882,1,0,0,1,1,1,1,1,1,22021010.0,-26.7916058929378,-60.4421462814095
CHACO,Fray Justo Santa María de Oro,Chorotis,941,0,0,0,0,0,0,0,0,1,22043010.0,-27.9175852858656,-61.3995694680726
CHACO,Fray Justo Santa María de Oro,Santa Sylvina,7340,0,1,0,0,1,0,0,1,1,22043020.0,-27.8356008575455,-61.1361742191871
CHACO,Fray Justo Santa María de Oro,Venados Grandes,303,0,0,0,0,0,0,0,0,0,22043030.0,-27.8181539157701,-61.3815664200405
CHACO,General Belgrano,Corzuela,10335,1,0,0,1,1,1,1,1,1,22049010.0,-26.9556760087163,-60.9707574059512
CHACO,General Donovan,La Escondida,3261,1,1,0,1,1,0,1,1,1,22056010.0,-27.1073248470025,-59.4475325100431
CHACO,General Donovan,La Verde,2717,1,0,0,1,1,0,1,1,1,22056020.0,-27.1297934337807,-59.3774619894492
CHACO,General Donovan,Lapachito,888,1,0,0,1,0,0,1,1,1,22056030.0,-27.1587903465778,-59.3903975007013
CHACO,General Donovan,Makallé,4322,1,1,0,0,1,0,1,1,1,22056040.0,-27.211618544441,-59.2883662132688
CORDOBA,San Justo,Las Varillas,16238,1,0,0,1,1,0,1,1,1,14140270.0,-31.8731135581313,-62.7187948274612
CORDOBA,San Justo,Marull,1791,0,0,0,1,1,1,1,1,1,14140280.0,-30.9945226321227,-62.8258401081139
CORDOBA,San Justo,Miramar,2023,0,1,0,0,0,1,1,1,1,14140290.0,-30.9145163516027,-62.6749183796469
CORDOBA,San Justo,Morteros,16890,1,0,0,1,0,0,1,1,1,14140300.0,-30.7107058083835,-62.0044437379159
CORDOBA,San Justo,Plaza Luxardo,90,0,0,0,0,0,1,0,0,0,14140310.0,-31.301747140591,-62.2291672872465
CORDOBA,San Justo,Plaza San Francisco,284,0,0,0,0,0,1,0,0,1,14140320.0,-31.3698057980989,-62.0980386090508
CORDOBA,San Justo,Porteña,5337,1,0,0,1,0,1,1,1,1,14140330.0,-31.0139211475279,-62.0633288002735
CORDOBA,San Justo,Quebracho Herrado,364,0,0,0,0,0,1,1,0,0,14140340.0,-31.5496022220548,-62.2257312576183
CORDOBA,San Justo,Sacanta,3117,0,1,0,1,1,1,1,1,1,14140350.0,-31.6633035739729,-63.0453212093259
CORDOBA,San Justo,San Francisco,61750,1,1,0,1,0,1,1,1,1,14140360.0,-31.4276088869788,-62.0866336146078
CORDOBA,Unión,Canals,8645,1,0,0,1,0,1,1,1,1,14182080.0,-33.562382718352,-62.8855974037259
CORDOBA,Unión,Chilibroste,576,1,0,0,1,0,1,1,0,0,14182090.0,-32.3325969254244,-62.5135995097258
