Provincia,Año,Trimestre,ADSL,Cablemodem,Fibra optica,Wireless,Total Tecnologia,Mbps (Media de bajada),Tasa de crecimiento Velocidad,Accesos por cada 100 hogares,Tasa de Crecimiento Penetracion,Ingresos (miles de pesos),Ingresos (miles USD),Tasa de Crecimiento Ingresos
Neuquén,2019,1,36.37962590955761,49.67099683049864,2.78023302531137,11.169144234632382,112005,15.88,1.0,58.88,-4.29128738621587,20207413.77,433.25,-12.495960575214093
Río Negro,2019,1,58.82853971831955,29.35877691837806,3.4362605501114163,8.376422813190972,116231,10.49,1.0,53.57,7.527097551184259,20207413.77,433.25,-12.495960575214093
Salta,2019,1,55.483409248477344,43.18813785494368,0.48232829634489083,0.8461246002340821,134141,10.38,0.99,40.1,0.8044243338360957,20207413.77,433.25,-12.495960575214093
San Juan,2019,1,84.35938469577712,9.533296319278879,1.319442176426402,4.787876808517587,61238,5.84,1.02,31.83,-2.3919043238270543,20207413.77,433.25,-12.495960575214093
San Luis,2019,1,15.34953777274172,10.75628394157558,0.5223375295369436,73.37184075614576,72367,8.71,0.99,67.34,344.4884488448845,20207413.77,433.25,-12.495960575214093
Santa Cruz,2019,1,48.078484438430316,20.816418583671627,1.7230491655390165,29.38204781235904,22170,5.78,1.13,23.67,-29.448584202682547,20207413.77,433.25,-12.495960575214093
Santa Fe,2019,1,47.27885008439722,47.32139629430854,2.171942304002403,3.2278113172918363,719218,12.99,0.99,66.97,7.530507385998719,20207413.77,433.25,-12.495960575214093
Santiago Del Estero,2019,1,28.229382534483143,68.57298839048957,0.025625598859103774,3.1720034761681934,89754,6.42,1.02,37.52,7.230637324949996,20207413.77,433.25,-12.495960575214093
Tierra Del Fuego,2019,1,44.01370076288339,52.37650408131491,3.6097951558016947,0.0,44961,6.34,0.85,93.38,43.220858895705504,20207413.77,433.25,-12.495960575214093
Tucumán,2019,1,92.73885869723499,6.7974906949516845,0.0687321252788602,0.39491848253446804,171681,16.56,1.0,41.63,1.0927634774162254,20207413.77,433.25,-12.495960575214093
Buenos Aires,2018,4,36.09762463531217,53.9051457755934,8.186868362902816,1.8103612261916084,3616792,16.94,1.01,64.6,12.13331018920325,16637686.59,625.41,-8.038760145865197
Capital Federal,2018,4,23.70463393374895,73.62198441177298,2.3861122805851975,0.2872693738928611,1384763,22.94,1.06,108.27,-11.903986981285609,16637686.59,625.41,-8.038760145865197
Catamarca,2018,4,85.78623569538746,14.162761786363202,0.05100251824933856,0.0,31371,8.04,1.03,32.23,12.613556953179582,16637686.59,625.41,-8.038760145865197
Chaco,2018,4,52.28999412570982,42.642451537105934,1.8993538280791071,3.1682005091051497,102140,13.49,1.05,32.59,5.777345017851365,16637686.59,625.41,-8.038760145865197
Chubut,2018,4,49.177403369672945,30.4790221341262,1.2580112322431451,19.085563263957713,75675,6.09,1.0,42.61,-17.19782355227362,16637686.59,625.41,-8.038760145865197
Córdoba,2018,4,45.41580121972777,49.125530316422136,2.440974677390843,3.017693786459254,724096,15.81,1.07,65.09,2.7790936365071905,16637686.59,625.41,-8.038760145865197
Corrientes,2018,4,55.524952521104495,42.177168368615206,0.7914806455141143,1.506398464766185,100571,12.14,1.06,34.57,6.303813038130368,16637686.59,625.41,-8.038760145865197
Entre Ríos,2018,4,48.710825216306915,41.50300205593887,2.3366443418347447,7.449528385919467,207691,11.02,1.05,54.37,13.531008561286285,16637686.59,625.41,-8.038760145865197
Formosa,2018,4,50.100781890269566,17.454094402728863,1.9646931136066625,30.480430593394907,45147,9.82,1.05,29.74,39.821344616831226,16637686.59,625.41,-8.038760145865197
Jujuy,2018,4,71.46265448683504,26.832885545405695,0.32885545405695865,1.3756045137023105,46525,8.56,1.12,46.53,104.61741424802113,16637686.59,625.41,-8.038760145865197
La Pampa,2018,4,22.253208233876116,65.39006924585826,3.1727837780351194,9.18393874223052,84626,4.32,1.01,73.49,3.434201266713588,16637686.59,625.41,-8.038760145865197
La Rioja,2018,4,31.70977429041945,67.77874648842392,0.023249055507120024,0.4882301656495205,51615,7.09,1.15,50.35,-2.365716501842152,16637686.59,625.41,-8.038760145865197
Mendoza,2018,4,72.53671425152743,19.63547033801042,2.766694178953589,5.061121231508569,204757,5.75,0.99,37.76,13.291329132913287,16637686.59,625.41,-8.038760145865197
Misiones,2018,4,50.425207152202354,48.76526384648932,0.42248146532926295,0.3870475359790667,110064,12.5,1.0,34.45,10.629415542710351,16637686.59,625.41,-8.038760145865197
Neuquén,2018,4,36.40692988804603,49.70827637351346,2.7832131592819933,11.101580579158513,111921,15.89,1.08,59.07,-3.5434356629653885,16637686.59,625.41,-8.038760145865197
Río Negro,2018,4,61.04816749252265,30.616490335252887,1.1597696531404849,7.175572519083969,112005,10.49,1.04,51.86,5.022276225192379,16637686.59,625.41,-8.038760145865197
Salta,2018,4,55.976643435675264,43.35204369937841,0.4806931625541533,0.19061970239216425,132725,10.46,1.13,39.8,0.0,16637686.59,625.41,-8.038760145865197
San Juan,2018,4,84.42969911909393,9.541242420775655,1.317273277003285,4.711785183127135,61187,5.72,1.0,31.9,5.280528052805278,16637686.59,625.41,-8.038760145865197
San Luis,2018,4,15.34953777274172,10.75628394157558,0.5223375295369436,73.37184075614576,72367,8.82,1.0,67.55,537.865911237016,16637686.59,625.41,-8.038760145865197
Santa Cruz,2018,4,48.37523826813107,20.944903331215396,1.7336843060724336,28.9461740945811,22034,5.12,0.95,23.69,-18.056035973711516,16637686.59,625.41,-8.038760145865197
Santa Fe,2018,4,48.527971790284255,46.685748915595035,2.0808715159106326,2.7054077782100774,691393,13.18,1.07,65.59,6.28747366715281,16637686.59,625.41,-8.038760145865197
Santiago Del Estero,2018,4,28.3897640441885,68.61653259237681,0.02576915320321778,2.967934210231474,89254,6.31,1.09,37.4,28.389975969790605,16637686.59,625.41,-8.038760145865197
Tierra Del Fuego,2018,4,44.21036169880029,52.163713947409576,3.6259243537901296,0.0,44761,7.44,1.24,93.59,56.26982801803307,16637686.59,625.41,-8.038760145865197
Tucumán,2018,4,92.73399732075251,6.79713437008562,0.06931096744131865,0.39955734172054286,171690,16.58,1.09,41.76,4.6616541353383445,16637686.59,625.41,-8.038760145865197
Buenos Aires,2018,3,40.0648580052229,53.83273030046914,4.363545247276028,1.7388664470319317,3583829,16.78,1.14,64.44,15.83677871651985,15410980.69,579.3,-5.001639881928499
Capital Federal,2018,3,24.172933064675302,72.96653848294969,2.5805919875416703,0.2799364648333431,1383171,21.64,1.14,108.45,-11.00443131462333,15410980.69,579.3,-5.001639881928499
Catamarca,2018,3,86.07084843183806,13.879170311133324,0.046857428464325876,0.003123828564288392,32012,7.81,1.02,32.92,1.323484148968923,15410980.69,579.3,-5.001639881928499
Chaco,2018,3,53.44386743835725,41.979505272338066,1.9721715690160946,2.604455720288591,100904,12.89,1.03,32.28,7.671781187458304,15410980.69,579.3,-5.001639881928499
Chubut,2018,3,60.70324096981692,23.776389576117435,1.2772142503711035,14.24315520369454,97008,6.08,1.14,56.39,22.00346170488967,15410980.69,579.3,-5.001639881928499
Córdoba,2018,3,47.21832566687039,47.88697922712543,2.2076336433017865,2.6870614627023897,715019,14.82,1.07,64.24,3.0974161450810334,15410980.69,579.3,-5.001639881928499
Corrientes,2018,3,56.77100096556163,41.53926617315739,0.2132281943997425,1.4765046668812358,99424,11.49,1.06,34.25,6.465651227852032,15410980.69,579.3,-5.001639881928499
Entre Ríos,2018,3,50.51533286395995,40.93033716654932,1.1749002581553627,7.379429711335367,204528,10.52,1.03,50.22,9.268929503916446,15410980.69,579.3,-5.001639881928499
Formosa,2018,3,50.83244063560078,16.93670773076236,1.8233351187287985,30.40751651490805,44808,9.32,1.04,29.58,38.54800936768148,15410980.69,579.3,-5.001639881928499
Jujuy,2018,3,74.31836407377706,24.18248240220975,0.07128218836318276,1.4278713356500046,44892,7.67,1.22,23.26,2.693156732891855,15410980.69,579.3,-5.001639881928499
La Pampa,2018,3,15.05998520082002,66.20085641156277,10.234482089353083,8.504676298264128,82437,4.28,1.04,71.75,3.7749493780734777,15410980.69,579.3,-5.001639881928499
La Rioja,2018,3,31.998379535852767,67.48847348419082,0.025078611802380538,0.48806836815402127,51837,6.16,1.1,50.73,-1.4377307169224807,15410980.69,579.3,-5.001639881928499
Mendoza,2018,3,73.6110772649956,19.595276273656403,2.799534060835279,3.994112400512728,205177,5.79,0.98,37.99,6.414565826330532,15410980.69,579.3,-5.001639881928499
Misiones,2018,3,52.1271275906136,47.036652899449926,0.4741355360880114,0.36208397384846186,107986,12.49,1.06,32.1,6.256206554121158,15410980.69,579.3,-5.001639881928499
Neuquén,2018,3,40.87679595810747,47.4790800484185,0.8753925232005333,10.768731470273494,114006,14.67,1.1,60.49,-0.5589347361499186,15410980.69,579.3,-5.001639881928499
Río Negro,2018,3,63.29417627137413,30.88947742393902,1.1553332656620559,4.6610130390247955,108367,10.06,1.06,50.54,4.163231657048638,15410980.69,579.3,-5.001639881928499
Salta,2018,3,58.25449457001186,41.05192711343656,0.5156207221732121,0.17795759437836522,131492,9.27,1.04,39.43,-1.0291164658634666,15410980.69,579.3,-5.001639881928499
San Juan,2018,3,85.16860309302729,9.203411473523245,1.3021613355824255,4.325824097867041,63433,5.74,0.98,33.05,2.1007105344454713,15410980.69,579.3,-5.001639881928499
San Luis,2018,3,15.388242472991525,10.795068439957285,0.5103526703371378,73.30633641671405,72107,8.81,1.49,52.35,238.1782945736434,15410980.69,579.3,-5.001639881928499
Santa Cruz,2018,3,62.01379862013798,15.245142152451422,1.9498050194980503,20.791254207912544,30003,5.37,1.03,32.73,-1.682186842895772,15410980.69,579.3,-5.001639881928499
Santa Fe,2018,3,49.86575069330283,46.004428903743396,1.727595952229009,2.40222445072477,680078,12.36,1.05,63.41,4.104416351994744,15410980.69,579.3,-5.001639881928499
Santiago Del Estero,2018,3,29.908784292817487,68.13824916839556,0.02665770349679528,1.9263088352901632,86279,5.78,0.98,36.25,3.217539863325758,15410980.69,579.3,-5.001639881928499
Tierra Del Fuego,2018,3,44.49985063308592,52.0463267228899,3.4515246914998734,0.0022979525243008478,43517,5.99,1.01,92.77,41.11651962275631,15410980.69,579.3,-5.001639881928499
Tucumán,2018,3,94.3564860609537,5.431633411569145,0.06438358569747908,0.14749694177967937,170851,15.26,1.13,41.68,4.987405541561696,15410980.69,579.3,-5.001639881928499
Buenos Aires,2018,2,41.75705804253614,52.055642561243985,4.135558413833991,2.0517409823858834,3472953,14.68,1.03,62.78,11.569219832948274,14319467.46,538.27,-8.196749270888414
Capital Federal,2018,2,25.18124960933622,71.91272663095233,2.6186422916980727,0.28738146801336895,1359865,18.94,1.07,106.53,-14.13025955182976,14319467.46,538.27,-8.196749270888414
Catamarca,2018,2,86.09882352941176,13.850980392156861,0.047058823529411764,0.003137254901960784,31875,7.69,0.94,32.86,26.48190916089299,14319467.46,538.27,-8.196749270888414
Chaco,2018,2,55.58362083127978,41.84121899129292,0.5770494496467883,1.998110727780516,97392,12.5,1.0,31.25,7.5731497418244365,14319467.46,538.27,-8.196749270888414
Chubut,2018,2,62.807054936857256,20.878137155645547,1.320402834763148,14.994405072734054,93835,5.33,0.98,54.9,54.43037974683544,14319467.46,538.27,-8.196749270888414
Córdoba,2018,2,49.09796234231056,46.60779214867333,1.9676683300994078,2.3265771789167013,702964,13.88,1.09,63.27,7.2918433101577085,14319467.46,538.27,-8.196749270888414
Corrientes,2018,2,57.73908603523105,40.55654837886137,0.2052591268828185,1.4991064590247638,97925,10.88,0.98,33.81,7.709461611978341,14319467.46,538.27,-8.196749270888414
Entre Ríos,2018,2,52.43040444211,40.207098371726566,1.2030714589429978,6.15942572722043,199905,10.19,1.03,49.2,8.393919365499002,14319467.46,538.27,-8.196749270888414
Formosa,2018,2,52.90918488886891,16.430321145245745,0.040452165314515585,30.620041800570824,44497,8.97,0.81,29.43,47.37105658487732,14319467.46,538.27,-8.196749270888414
Jujuy,2018,2,74.45331559104014,24.076291860722996,0.05100909292526059,1.419383455311599,45090,6.29,0.93,23.43,4.598214285714297,14319467.46,538.27,-8.196749270888414
La Pampa,2018,2,15.246702851388855,65.80420954392514,10.339661566421887,8.609426038264116,81434,4.1,1.02,71.04,11.891636478185541,14319467.46,538.27,-8.196749270888414
La Rioja,2018,2,32.09793308034597,67.38967118062914,0.025041897020014255,0.4873538420048928,51913,5.59,0.95,50.98,214.69135802469137,14319467.46,538.27,-8.196749270888414
Mendoza,2018,2,76.81466599698645,18.519337016574585,1.5489703666499246,3.117026619789051,199100,5.88,1.0,36.97,16.404282115869016,14319467.46,538.27,-8.196749270888414
Misiones,2018,2,53.97724594923227,45.171597967782375,0.48260455646567574,0.3685515265196859,106091,11.76,0.97,31.63,5.117979395147887,14319467.46,538.27,-8.196749270888414
Neuquén,2018,2,41.218897776992094,46.71852211959164,0.882131966235029,11.180448137181244,113135,13.37,1.12,60.24,-2.6974640607333122,14319467.46,538.27,-8.196749270888414
Río Negro,2018,2,64.10886005041546,30.618056203902533,1.168891793483335,4.104191952198674,107110,9.51,1.06,50.15,8.974358974358964,14319467.46,538.27,-8.196749270888414
Salta,2018,2,59.03627161535218,40.276857263360846,0.5106344520093993,0.17623666927758028,132776,8.93,0.97,39.94,21.991447770311524,14319467.46,538.27,-8.196749270888414
San Juan,2018,2,85.76911487161594,8.037682584492412,1.3100090400139566,4.88319350387769,63053,5.85,1.0,32.95,22.218100890207726,14319467.46,538.27,-8.196749270888414
San Luis,2018,2,57.97222512268978,40.02297170303853,1.9212697086770387,0.08353346559465386,19154,5.9,1.0,15.15,59.30599369085174,14319467.46,538.27,-8.196749270888414
Santa Cruz,2018,2,61.21744277821626,14.7132333596422,1.9238358326756115,22.14548802946593,30408,5.19,1.0,33.33,26.971428571428557,14319467.46,538.27,-8.196749270888414
Santa Fe,2018,2,50.48025358584365,45.463358817396085,1.6960495221364786,2.360338074623789,669438,11.75,1.05,62.57,19.705375932657354,14319467.46,538.27,-8.196749270888414
Santiago Del Estero,2018,2,31.15396563672426,66.83274786723062,0.027481061963820583,1.985805434081296,83694,5.91,0.95,35.26,149.7167138810198,14319467.46,538.27,-8.196749270888414
Tierra Del Fuego,2018,2,45.41022034692921,53.342709798406,1.2447257383966244,0.002344116268166901,42660,5.94,1.03,91.61,33.81536663745255,14319467.46,538.27,-8.196749270888414
Tucumán,2018,2,94.50195116775328,5.28465828037868,0.06484243288808196,0.14854811897996958,169642,13.51,1.44,41.51,8.693375229117573,14319467.46,538.27,-8.196749270888414
Buenos Aires,2018,1,42.1589651396007,52.083413176503925,3.8884495095016276,1.8691721743937433,3444252,14.2,1.09,62.63,6.9318763872289635,13171459.23,495.12,-6.070723933829115
Capital Federal,2018,1,25.788456479884346,71.36010999302228,2.6183025500726878,0.2331309770206834,1357177,17.75,1.17,106.24,-1.9654886038571684,13171459.23,495.12,-6.070723933829115
Catamarca,2018,1,86.03573792190602,13.913838202388831,0.047272383473574736,0.0031514922315716495,31731,8.2,1.05,32.79,27.786438035853458,13171459.23,495.12,-6.070723933829115
Chaco,2018,1,57.28078324130804,41.91447389021679,0.39976202156418633,0.4049808469109773,95807,12.44,1.06,30.83,7.721872816212438,13171459.23,495.12,-6.070723933829115
Chubut,2018,1,61.79436588841389,21.474295736051737,1.3087800065767838,15.422558368957578,91230,5.42,1.0,53.72,50.64498037016265,13171459.23,495.12,-6.070723933829115
Córdoba,2018,1,49.717711922419525,46.52295378502272,1.8754687604514904,1.8838655321062663,702651,12.79,1.1,63.52,10.182133564614059,13171459.23,495.12,-6.070723933829115
Corrientes,2018,1,60.32484319376166,37.32094422783523,0.9408374300728937,1.4133751483302255,94384,11.12,1.07,32.66,5.559146735617304,13171459.23,495.12,-6.070723933829115
Entre Ríos,2018,1,54.22727226653963,38.3910923705363,1.920289487821442,5.461345875102628,197314,9.88,1.06,48.68,8.394566911600986,13171459.23,495.12,-6.070723933829115
Formosa,2018,1,72.99432927396114,21.98568374081993,0.052678875770815904,4.967308109448111,32271,11.06,1.09,21.4,7.86290322580645,13171459.23,495.12,-6.070723933829115
Jujuy,2018,1,76.31584879291302,23.569190541667606,0.051845005973446344,0.06311565944593468,44363,6.74,1.02,23.12,1.5817223198594021,13171459.23,495.12,-6.070723933829115
La Pampa,2018,1,13.31928319652937,63.335305282358455,10.33547782789815,13.009933693214029,81138,4.0,1.01,71.75,14.488591032391884,13171459.23,495.12,-6.070723933829115
La Rioja,2018,1,32.48419842941965,67.00632062823215,0.02489944455085233,0.4845814977973568,52210,5.89,1.0,51.44,217.53086419753086,13171459.23,495.12,-6.070723933829115
Mendoza,2018,1,76.81307918330445,18.519802104522967,1.5500138125015697,3.1171048996710113,199095,5.88,1.03,37.07,16.42587939698492,13171459.23,495.12,-6.070723933829115
Misiones,2018,1,54.39415014875778,45.28418530968664,0.31683474363432634,0.0048297979212549745,103524,12.08,1.07,30.96,4.878048780487809,13171459.23,495.12,-6.070723933829115
Neuquén,2018,1,40.5538675232225,47.809705703620104,0.8681309141418526,10.76829585901554,115190,11.96,1.12,61.52,0.8194034742707412,13171459.23,495.12,-6.070723933829115
Río Negro,2018,1,64.88192393693805,29.919521468803957,1.1802888924531327,4.018265701804871,105991,8.98,1.12,49.82,8.233760590918958,13171459.23,495.12,-6.070723933829115
Salta,2018,1,60.653150418841804,39.10252519121039,0.08953502488770183,0.1547893650600947,131792,9.19,1.09,39.78,22.099447513812166,13171459.23,495.12,-6.070723933829115
San Juan,2018,1,86.91738990678239,8.145290903246545,1.327547412407586,3.609771777563484,62220,5.85,1.0,32.61,20.599112426035514,13171459.23,495.12,-6.070723933829115
San Luis,2018,1,58.19096530761975,39.796667016036054,1.9285190231631906,0.08384865318100827,19082,5.89,1.03,15.15,58.63874345549738,13171459.23,495.12,-6.070723933829115
Santa Cruz,2018,1,58.8672443235722,14.14837771171969,5.68907722471697,21.295300739991145,31622,5.19,1.0,33.55,26.50829562594268,13171459.23,495.12,-6.070723933829115
Santa Fe,2018,1,51.449164169404625,45.194575826503474,1.605769577932628,1.750490426159271,664728,11.17,1.08,62.28,19.838368289397735,13171459.23,495.12,-6.070723933829115
Santiago Del Estero,2018,1,32.33820635706267,65.90533215833504,0.0277653705469778,1.7286961140553134,82837,6.25,1.01,34.99,138.02721088435374,13171459.23,495.12,-6.070723933829115
Tierra Del Fuego,2018,1,65.51899076673318,32.68170595596442,1.7959211282849121,0.0033821490174857105,29567,5.77,1.11,65.2,-5.3975623911781785,13171459.23,495.12,-6.070723933829115
Tucumán,2018,1,94.40737588314772,5.309897801877303,0.06368782253120406,0.21903849244376722,168007,9.36,1.03,41.18,8.65435356200528,13171459.23,495.12,-6.070723933829115
Buenos Aires,2017,4,39.39668263053381,54.532339527584654,4.163883993641539,1.9070938482399962,3150448,12.97,1.54,57.61,-5.927498367080341,11226127.39,680.08,33.88982950742214
Capital Federal,2017,4,36.33591466039873,61.158690881155295,2.3070411912134396,0.1983532672325363,1572447,15.2,1.43,122.9,1.8817872834286709,11226127.39,680.08,33.88982950742214
Catamarca,2017,4,98.99480956210249,0.9613275824256159,0.04020761751590028,0.0036552379559909353,27358,7.78,1.48,28.62,7.83722682743031,11226127.39,680.08,33.88982950742214
Chaco,2017,4,57.63189310323161,41.56282070077702,0.4073554359436195,0.39793076004775174,95494,11.7,1.38,30.81,7.016325112886412,11226127.39,680.08,33.88982950742214
Chubut,2017,4,65.00253654937048,17.406493566388413,1.368583683069686,16.222386201171425,86732,5.41,1.55,51.46,42.66703631827002,11226127.39,680.08,33.88982950742214
Córdoba,2017,4,50.012871117212974,46.43741776786225,1.8274126194153653,1.72229849550941,699240,11.64,1.28,63.33,9.757365684575392,11226127.39,680.08,33.88982950742214
Corrientes,2017,4,60.580780063156105,37.04233165486046,0.9537424255355467,1.4231458564478963,93736,10.38,1.39,32.52,4.970948999354441,11226127.39,680.08,33.88982950742214
Entre Ríos,2017,4,55.65833578663031,38.060707479198626,0.9782198877164712,5.302736846454598,193617,9.3,1.33,47.89,5.9278920592789275,11226127.39,680.08,33.88982950742214
Formosa,2017,4,73.14482112169974,21.78722074675832,0.059365724105608496,5.008592407436338,32005,10.11,1.43,21.27,7.153652392947096,11226127.39,680.08,33.88982950742214
Jujuy,2017,4,77.7701181120456,22.119582701410913,0.04595799439312469,0.06434119215037455,43518,6.64,1.42,22.74,0.3973509933774766,11226127.39,680.08,33.88982950742214
La Pampa,2017,4,13.485725693751247,63.00534038730285,10.321421441405471,13.187512477540428,80144,3.98,1.16,71.05,12.74198667089812,11226127.39,680.08,33.88982950742214
La Rioja,2017,4,32.42144815290531,67.06669478365892,0.0268389471464448,0.48501811628932384,52163,5.88,1.17,51.57,213.30498177399755,11226127.39,680.08,33.88982950742214
Mendoza,2017,4,85.78530109801325,9.041075907109313,1.6916249137355455,3.481998081141889,178231,5.71,1.63,33.33,3.799439426969786,11226127.39,680.08,33.88982950742214
Misiones,2017,4,54.18957829758958,45.7141206267274,0.09148602189886461,0.004815053784150769,103841,11.32,1.34,31.14,4.777927321668907,11226127.39,680.08,33.88982950742214
Neuquén,2017,4,40.899027817884296,47.35690721829908,0.8899272832278896,10.854137680588735,114279,10.72,1.31,61.24,0.6078528010514228,11226127.39,680.08,33.88982950742214
Río Negro,2017,4,65.63784042044911,29.097945532728144,1.1944577161968466,4.069756330625896,104650,8.05,1.47,49.38,6.4453546022849695,11226127.39,680.08,33.88982950742214
Salta,2017,4,61.40250768434827,38.3806567454883,0.09662497337107033,0.1202105967923552,131436,8.45,1.38,39.8,21.749770572040372,11226127.39,680.08,33.88982950742214
San Juan,2017,4,93.9067166770855,0.7831492672084461,1.4100159755504618,3.900118080155588,57588,5.83,1.69,30.3,11.029681201905461,11226127.39,680.08,33.88982950742214
San Luis,2017,4,88.30218687872762,8.898608349900597,2.6640159045725644,0.13518886679920475,12575,5.73,1.64,10.59,9.854771784232351,11226127.39,680.08,33.88982950742214
Santa Cruz,2017,4,72.9903536977492,6.540663477374324,2.2821739471414006,18.186808877735082,25502,5.21,1.44,28.91,6.876155268022188,11226127.39,680.08,33.88982950742214
Santa Fe,2017,4,51.99991477419728,44.71782649852833,1.6135070722197367,1.668751655054651,657078,10.3,1.32,61.71,18.24104234527688,11226127.39,680.08,33.88982950742214
Santiago Del Estero,2017,4,39.71991158164156,58.761852131929494,0.027630737013553605,1.4906055494153918,68764,6.17,1.19,29.13,93.29794293297941,11226127.39,680.08,33.88982950742214
Tierra Del Fuego,2017,4,72.25931590137641,25.760005968145027,1.976948039837368,0.003730090641202581,26809,5.2,1.49,59.89,-14.820082491821928,11226127.39,680.08,33.88982950742214
Tucumán,2017,4,96.6484171023313,3.223815372840451,0.0648096140433175,0.06295791078493701,162013,9.11,1.43,39.9,5.0552922590837435,11226127.39,680.08,33.88982950742214
Buenos Aires,2017,3,42.661375610554245,52.039906160043955,4.137543169791298,1.1611750596104973,3019183,8.43,1.17,55.63,-7.499168606584627,10065997.86,609.8,29.979750612810395
Capital Federal,2017,3,37.372519921365395,60.30182566594645,2.1453433087536107,0.18031110393454977,1560636,10.64,1.2,121.86,0.9025420220253322,10065997.86,609.8,29.979750612810395
Catamarca,2017,3,85.86445985238201,14.094002620059431,0.038342333130971025,0.0031951944275809183,31297,5.26,1.03,32.49,22.696374622356497,10065997.86,609.8,29.979750612810395
Chaco,2017,3,59.21866065359759,40.25052056922762,0.4919783788449297,0.03884039832986287,92687,8.48,1.1,29.98,3.7011414735385717,10065997.86,609.8,29.979750612810395
Chubut,2017,3,73.45680621448308,7.357541316928211,1.5862050987956833,17.599447369793026,76724,3.48,1.01,46.22,27.7501381978994,10065997.86,609.8,29.979750612810395
Córdoba,2017,3,50.550424260917524,46.850610865304496,1.5519558252256271,1.0470090485523489,681656,9.12,1.23,62.31,6.988324175824179,10065997.86,609.8,29.979750612810395
Corrientes,2017,3,60.793765739669915,36.74084802369192,1.0235514099501735,1.4418348266879952,92521,7.45,1.1,32.17,3.540392661731584,10065997.86,609.8,29.979750612810395
Entre Ríos,2017,3,58.130215047383786,37.53809310629392,0.9633173499603562,3.36837449636194,185401,6.99,1.11,45.96,1.1443661971830998,10065997.86,609.8,29.979750612810395
Formosa,2017,3,70.56679026579005,21.238276259620477,1.3336241548001122,6.8613093197893615,32093,7.07,1.14,21.35,14.538626609442073,10065997.86,609.8,29.979750612810395
Jujuy,2017,3,78.16995882869963,21.73058241199056,0.04625988805107092,0.05319887125873155,43234,4.69,1.03,22.65,0.17691287041132764,10065997.86,609.8,29.979750612810395
La Pampa,2017,3,14.634836518920588,63.89910734957426,6.6279937231497446,14.838062408355412,77746,3.44,1.04,69.14,12.003887898914645,10065997.86,609.8,29.979750612810395
La Rioja,2017,3,32.065217391304344,67.42213999383287,0.026981190255935865,0.4856614246068455,51888,5.01,0.91,51.47,201.52314001171644,10065997.86,609.8,29.979750612810395
Mendoza,2017,3,80.80577049180327,17.724852459016393,1.4541639344262294,0.015213114754098362,190625,3.51,1.0,35.7,11.249610470551573,10065997.86,609.8,29.979750612810395
Misiones,2017,3,56.20950162740004,43.676032926234484,0.10948868782784398,0.004976758537629271,100467,8.43,1.11,30.21,1.0030090270812364,10065997.86,609.8,29.979750612810395
Neuquén,2017,3,42.44533066876531,46.39531696274616,0.9231667094058662,10.23618565908267,113089,8.17,1.22,60.83,1.0297292808503444,10065997.86,609.8,29.979750612810395
Río Negro,2017,3,66.97107625701834,29.008784391035864,1.0688158950125146,2.9513234569332907,103479,5.49,1.16,48.52,4.591506790256528,10065997.86,609.8,29.979750612810395
Salta,2017,3,61.50086409696157,38.28216001400826,0.09668750142747295,0.12028838760268289,131351,6.13,1.06,39.84,20.873786407767003,10065997.86,609.8,29.979750612810395
San Juan,2017,3,88.70857477700372,8.249234976235433,1.328211472101048,1.7139787746598085,61436,3.45,0.99,32.37,18.484626647144943,10065997.86,609.8,29.979750612810395
San Luis,2017,3,58.93263070882414,39.14031824757181,1.7927257697871462,0.13432527381690432,19356,3.5,1.0,15.48,60.747663551401864,10065997.86,609.8,29.979750612810395
Santa Cruz,2017,3,62.396519819498096,17.813200012985746,5.012498782586112,14.777781384930039,30803,3.61,1.0,33.29,24.03129657228018,10065997.86,609.8,29.979750612810395
Santa Fe,2017,3,51.685463388403164,46.51648494101718,1.0143348009019866,0.783716869677663,624843,7.79,1.14,60.91,15.644579456996377,10065997.86,609.8,29.979750612810395
Santiago Del Estero,2017,3,33.51055474329076,65.36570040720646,0.02295822810812117,1.100786621394652,82759,5.18,1.02,35.12,129.09328114807565,10065997.86,609.8,29.979750612810395
Tierra Del Fuego,2017,3,73.87242488536035,23.995619738553145,2.1285332968311548,0.003422079255355554,29222,3.48,1.0,65.74,-4.64171743545112,10065997.86,609.8,29.979750612810395
Tucumán,2017,3,95.9074589159153,4.001692521172071,0.06595854567629288,0.024890017236336937,160707,6.39,1.05,39.7,4.74934036939314,10065997.86,609.8,29.979750612810395
Buenos Aires,2017,2,45.135094341599455,50.258670393903884,3.9005026728128103,0.7057325916838475,3054273,7.2,1.08,56.27,-5.173576002696323,9678646.93,586.33,32.21114819157573
Capital Federal,2017,2,38.71581166328441,58.6761055264524,2.4306951720232197,0.17738763823996728,1589175,8.84,1.06,124.06,3.3488837054315157,9678646.93,586.33,32.21114819157573
Catamarca,2017,2,98.98766450451801,0.956094634621874,0.052491470136102884,0.003749390724007349,26671,5.1,1.03,25.98,-0.345224395857302,9678646.93,586.33,32.21114819157573
Chaco,2017,2,60.11681314313474,39.32009892682065,0.5056750430596653,0.05741288698494016,90572,7.69,1.05,29.05,1.6089541797831508,9678646.93,586.33,32.21114819157573
Chubut,2017,2,74.3506109411705,1.8032482128069496,1.5480556353619173,22.298085210660627,59171,3.45,1.0,35.55,-1.5780730897009931,9678646.93,586.33,32.21114819157573
